"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description","module"
"Component","GO:0012506",6,302,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25,50429.A0A2B4S296,50429.A0A2B4SXB8,50429.A0A2B4SZW3","slc32a1,Slc32a1,SLC32A1,Aspscr1,ATG9A,Clhc1",4.59e-05,0.0081,"Vesicle membrane","sienna3"
"Component","GO:0031982",8,693,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25,50429.A0A2B4RWR4,50429.A0A2B4S296,50429.A0A2B4S5K8,50429.A0A2B4SXB8,50429.A0A2B4SZW3","slc32a1,Slc32a1,SLC32A1,Ankrd13d,Aspscr1,Als2,ATG9A,Clhc1",1e-04,0.013,"Vesicle","sienna3"
"Component","GO:0030659",5,293,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25,50429.A0A2B4SXB8,50429.A0A2B4SZW3","slc32a1,Slc32a1,SLC32A1,ATG9A,Clhc1",0.00041,0.041,"Cytoplasmic vesicle membrane","sienna3"
"Component","GO:0031410",7,654,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25,50429.A0A2B4RWR4,50429.A0A2B4S5K8,50429.A0A2B4SXB8,50429.A0A2B4SZW3","slc32a1,Slc32a1,SLC32A1,Ankrd13d,Als2,ATG9A,Clhc1",0.00046,0.041,"Cytoplasmic vesicle","sienna3"
"Component","GO:0043005",6,503,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25,50429.A0A2B4RRN1,50429.A0A2B4S5K8,50429.A0A2B4SEY3","slc32a1,Slc32a1,SLC32A1,Cerk,Als2,Chrna5",0.00069,0.041,"Neuron projection","sienna3"
"Component","GO:0043226",31,8795,50429,"50429.A0A2B4R628,50429.A0A2B4R775,50429.A0A2B4RAB7,50429.A0A2B4RBF2,50429.A0A2B4RBU3,50429.A0A2B4RC66,50429.A0A2B4RCA5,50429.A0A2B4RDW3,50429.A0A2B4RF82,50429.A0A2B4RH14,50429.A0A2B4RL25,50429.A0A2B4RMA3,50429.A0A2B4RMJ4,50429.A0A2B4RQW5,50429.A0A2B4RRN1,50429.A0A2B4RVX7,50429.A0A2B4RWR4,50429.A0A2B4S296,50429.A0A2B4S2K4,50429.A0A2B4S2Z7,50429.A0A2B4S471,50429.A0A2B4S5K8,50429.A0A2B4S5L1,50429.A0A2B4S7W7,50429.A0A2B4S864,50429.A0A2B4SF44,50429.A0A2B4SW93,50429.A0A2B4SXB8,50429.A0A2B4SZW3,50429.A0A2B4T0L9,50429.A0A2B4T1E2","GPSM2,cdadc1,ire-1,Paqr3,SPEF1,Fgd6,slc32a1,Dnah5,Slc32a1,ACSM3,SLC32A1,Tat,RIC1,hex,Cerk,Acsm3,Ankrd13d,Aspscr1,Gpsm2,Cdadc1,Usp48,Als2,nxn,gpkow,NFYC,USP32,DNAH5,ATG9A,Clhc1,TAGLN2,Cep57",0.00038,0.041,"Organelle","sienna3"
"Component","GO:0043229",30,8373,50429,"50429.A0A2B4R628,50429.A0A2B4R775,50429.A0A2B4RAB7,50429.A0A2B4RBF2,50429.A0A2B4RBU3,50429.A0A2B4RC66,50429.A0A2B4RCA5,50429.A0A2B4RDW3,50429.A0A2B4RF82,50429.A0A2B4RH14,50429.A0A2B4RL25,50429.A0A2B4RMA3,50429.A0A2B4RMJ4,50429.A0A2B4RRN1,50429.A0A2B4RVX7,50429.A0A2B4RWR4,50429.A0A2B4S296,50429.A0A2B4S2K4,50429.A0A2B4S2Z7,50429.A0A2B4S471,50429.A0A2B4S5K8,50429.A0A2B4S5L1,50429.A0A2B4S7W7,50429.A0A2B4S864,50429.A0A2B4SF44,50429.A0A2B4SW93,50429.A0A2B4SXB8,50429.A0A2B4SZW3,50429.A0A2B4T0L9,50429.A0A2B4T1E2","GPSM2,cdadc1,ire-1,Paqr3,SPEF1,Fgd6,slc32a1,Dnah5,Slc32a1,ACSM3,SLC32A1,Tat,RIC1,Cerk,Acsm3,Ankrd13d,Aspscr1,Gpsm2,Cdadc1,Usp48,Als2,nxn,gpkow,NFYC,USP32,DNAH5,ATG9A,Clhc1,TAGLN2,Cep57",0.00039,0.041,"Intracellular organelle","sienna3"
"Component","GO:0070382",3,63,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25","slc32a1,Slc32a1,SLC32A1",0.00037,0.041,"Exocytic vesicle","sienna3"
"Component","GO:0120025",8,870,50429,"50429.A0A2B4RBU3,50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25,50429.A0A2B4RRN1,50429.A0A2B4S5K8,50429.A0A2B4SEY3,50429.A0A2B4SW93","SPEF1,slc32a1,Slc32a1,SLC32A1,Cerk,Als2,Chrna5,DNAH5",0.00047,0.041,"Plasma membrane bounded cell projection","sienna3"
"Function","GO:0005280",3,11,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25","slc32a1,Slc32a1,SLC32A1",3.19e-06,0.0058,"Amino acid:proton symporter activity","sienna3"
"Function","GO:0015185",3,11,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25","slc32a1,Slc32a1,SLC32A1",3.19e-06,0.0058,"Gamma-aminobutyric acid transmembrane transporter activity","sienna3"
"Function","GO:0015187",3,12,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25","slc32a1,Slc32a1,SLC32A1",3.98e-06,0.0058,"Glycine transmembrane transporter activity","sienna3"
"Function","GO:0015355",3,12,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25","slc32a1,Slc32a1,SLC32A1",3.98e-06,0.0058,"Secondary active monocarboxylate transmembrane transporter activity","sienna3"
"Function","GO:0004126",2,3,50429,"50429.A0A2B4R775,50429.A0A2B4S2Z7","cdadc1,Cdadc1",4.37e-05,0.0089,"Cytidine deaminase activity","sienna3"
"Function","GO:0004321",2,3,50429,"50429.A0A2B4RH14,50429.A0A2B4RVX7","ACSM3,Acsm3",4.37e-05,0.0089,"fatty-acyl-CoA synthase activity","sienna3"
"Function","GO:0001727",2,4,50429,"50429.A0A2B4RHT5,50429.A0A2B4RRN1","CERK,Cerk",6.54e-05,0.0109,"Lipid kinase activity","sienna3"
"Function","GO:0031956",2,5,50429,"50429.A0A2B4RH14,50429.A0A2B4RVX7","ACSM3,Acsm3",9.14e-05,0.0139,"Medium-chain fatty acid-CoA ligase activity","sienna3"
"Function","GO:0043167",23,5034,50429,"50429.A0A2B4R1F9,50429.A0A2B4R775,50429.A0A2B4R8U0,50429.A0A2B4RAB7,50429.A0A2B4RBF6,50429.A0A2B4RC66,50429.A0A2B4RDW3,50429.A0A2B4RH14,50429.A0A2B4RHT5,50429.A0A2B4RKF8,50429.A0A2B4RMA3,50429.A0A2B4RMJ4,50429.A0A2B4RQC8,50429.A0A2B4RVX7,50429.A0A2B4RXX2,50429.A0A2B4RYT9,50429.A0A2B4S0F7,50429.A0A2B4S1R0,50429.A0A2B4S2Z7,50429.A0A2B4SLQ8,50429.A0A2B4SV79,50429.A0A2B4SW93,50429.A0A2B4SWL0","PRKD1,cdadc1,FAT4,ire-1,Zc3h15,Fgd6,Dnah5,ACSM3,CERK,MAP3K2,Tat,RIC1,tor,Acsm3,Cpa2,CPA2,Eefsec,Pstk,Cdadc1,NT5DC1,Vwa5a,DNAH5,cdc123",9.45e-05,0.0139,"Ion binding","sienna3"
"Function","GO:0047760",2,6,50429,"50429.A0A2B4RH14,50429.A0A2B4RVX7","ACSM3,Acsm3",0.00012,0.0155,"butyrate-CoA ligase activity","sienna3"
"Function","GO:0015495",2,7,50429,"50429.A0A2B4RF82,50429.A0A2B4RL25","Slc32a1,SLC32A1",0.00016,0.0179,"Gamma-aminobutyric acid:proton symporter activity","sienna3"
"Function","GO:0030695",5,237,50429,"50429.A0A2B4RC66,50429.A0A2B4S2K4,50429.A0A2B4S5K8,50429.A0A2B4S6P8,50429.A0A2B4SSG6","Fgd6,Gpsm2,Als2,ARHGAP12,FGD6",0.00016,0.0179,"GTPase regulator activity","sienna3"
"Function","GO:0042803",4,162,50429,"50429.A0A2B4R775,50429.A0A2B4S2Z7,50429.A0A2B4S5K8,50429.A0A2B4T1E2","cdadc1,Cdadc1,Als2,Cep57",0.00042,0.0366,"Protein homodimerization activity","sienna3"
"Function","GO:0035639",12,1904,50429,"50429.A0A2B4R1F9,50429.A0A2B4RAB7,50429.A0A2B4RDW3,50429.A0A2B4RH14,50429.A0A2B4RKF8,50429.A0A2B4RMJ4,50429.A0A2B4RQC8,50429.A0A2B4RVX7,50429.A0A2B4S0F7,50429.A0A2B4S1R0,50429.A0A2B4SW93,50429.A0A2B4SWL0","PRKD1,ire-1,Dnah5,ACSM3,MAP3K2,RIC1,tor,Acsm3,Eefsec,Pstk,DNAH5,cdc123",0.00052,0.0434,"Purine ribonucleoside triphosphate binding","sienna3"
"Function","GO:0003951",2,17,50429,"50429.A0A2B4RHT5,50429.A0A2B4RRN1","CERK,Cerk",0.00073,0.0497,"NAD+ kinase activity","sienna3"
"Function","GO:0032555",12,1952,50429,"50429.A0A2B4R1F9,50429.A0A2B4RAB7,50429.A0A2B4RDW3,50429.A0A2B4RH14,50429.A0A2B4RKF8,50429.A0A2B4RMJ4,50429.A0A2B4RQC8,50429.A0A2B4RVX7,50429.A0A2B4S0F7,50429.A0A2B4S1R0,50429.A0A2B4SW93,50429.A0A2B4SWL0","PRKD1,ire-1,Dnah5,ACSM3,MAP3K2,RIC1,tor,Acsm3,Eefsec,Pstk,DNAH5,cdc123",0.00065,0.0497,"Purine ribonucleotide binding","sienna3"
"PMID","PMID:33685406",2,7,50429,"50429.A0A2B4RXX2,50429.A0A2B4RYT9","Cpa2,CPA2",0.00016,0.0369,"(2021) Intracellular pH regulation: characterization and functional investigation of H(+) transporters in Stylophora pistillata.","sienna3"
"RCTM","MAP-888590",3,19,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25","slc32a1,Slc32a1,SLC32A1",1.33e-05,0.0135,"GABA synthesis, release, reuptake and degradation","sienna3"
"RCTM","MAP-112310",3,39,50429,"50429.A0A2B4RCA5,50429.A0A2B4RF82,50429.A0A2B4RL25","slc32a1,Slc32a1,SLC32A1",9.65e-05,0.0269,"Neurotransmitter release cycle","sienna3"
"RCTM","MAP-1430728",14,2030,50429,"50429.A0A2B4R1F9,50429.A0A2B4R775,50429.A0A2B4RH14,50429.A0A2B4RHT5,50429.A0A2B4RMA3,50429.A0A2B4RQW5,50429.A0A2B4RRN1,50429.A0A2B4RVX7,50429.A0A2B4S0F7,50429.A0A2B4S1R0,50429.A0A2B4S2Z7,50429.A0A2B4S864,50429.A0A2B4SLQ8,50429.A0A2B4SV79","PRKD1,cdadc1,ACSM3,CERK,Tat,hex,Cerk,Acsm3,Eefsec,Pstk,Cdadc1,NFYC,NT5DC1,Vwa5a",6.05e-05,0.0269,"Metabolism","sienna3"
"RCTM","MAP-2408557",2,5,50429,"50429.A0A2B4S0F7,50429.A0A2B4S1R0","Eefsec,Pstk",9.14e-05,0.0269,"Selenocysteine synthesis","sienna3"
"RCTM","MAP-428157",4,93,50429,"50429.A0A2B4R1F9,50429.A0A2B4RHT5,50429.A0A2B4RQW5,50429.A0A2B4RRN1","PRKD1,CERK,hex,Cerk",5.31e-05,0.0269,"Sphingolipid metabolism","sienna3"
"RCTM","MAP-9749641",2,4,50429,"50429.A0A2B4RH14,50429.A0A2B4RVX7","ACSM3,Acsm3",6.54e-05,0.0269,"Aspirin ADME","sienna3"
"RCTM","MAP-9748784",3,59,50429,"50429.A0A2B4RH14,50429.A0A2B4RVX7,50429.A0A2B4SLQ8","ACSM3,Acsm3,NT5DC1",0.00031,0.0446,"Drug ADME","sienna3"
"COMPARTMENTS","GOCC:0005622",126,10128,50429,"50429.A0A2B4PX35,50429.A0A2B4QYN1,50429.A0A2B4R138,50429.A0A2B4R2C4,50429.A0A2B4R319,50429.A0A2B4R3E2,50429.A0A2B4R496,50429.A0A2B4R4G7,50429.A0A2B4R4T7,50429.A0A2B4R522,50429.A0A2B4R549,50429.A0A2B4R5D8,50429.A0A2B4R5R4,50429.A0A2B4R5W6,50429.A0A2B4R628,50429.A0A2B4R695,50429.A0A2B4R6K9,50429.A0A2B4R775,50429.A0A2B4R8E8,50429.A0A2B4R8J1,50429.A0A2B4R977,50429.A0A2B4RAT5,50429.A0A2B4RB17,50429.A0A2B4RBL0,50429.A0A2B4RDG5,50429.A0A2B4RDM3,50429.A0A2B4RDW9,50429.A0A2B4RF53,50429.A0A2B4RF57,50429.A0A2B4RFT8,50429.A0A2B4RH78,50429.A0A2B4RIM0,50429.A0A2B4RIP8,50429.A0A2B4RJ26,50429.A0A2B4RJ51,50429.A0A2B4RKB5,50429.A0A2B4RKU8,50429.A0A2B4RL49,50429.A0A2B4RLL7,50429.A0A2B4RLV1,50429.A0A2B4RMD9,50429.A0A2B4RMG0,50429.A0A2B4RMQ7,50429.A0A2B4RNC3,50429.A0A2B4RP88,50429.A0A2B4RPN2,50429.A0A2B4RPZ9,50429.A0A2B4RQ03,50429.A0A2B4RQ75,50429.A0A2B4RQD3,50429.A0A2B4RQH8,50429.A0A2B4RRA6,50429.A0A2B4RRB6,50429.A0A2B4RS01,50429.A0A2B4RT57,50429.A0A2B4RUK7,50429.A0A2B4RV18,50429.A0A2B4RVT5,50429.A0A2B4RWC8,50429.A0A2B4RWF5,50429.A0A2B4RWZ7,50429.A0A2B4RXV8,50429.A0A2B4S0L7,50429.A0A2B4S1C5,50429.A0A2B4S1G2,50429.A0A2B4S1Q6,50429.A0A2B4S220,50429.A0A2B4S2A9,50429.A0A2B4S2K4,50429.A0A2B4S2Z7,50429.A0A2B4S4P4,50429.A0A2B4S6M2,50429.A0A2B4S717,50429.A0A2B4S762,50429.A0A2B4S7T7,50429.A0A2B4S7U6,50429.A0A2B4S818,50429.A0A2B4S846,50429.A0A2B4S937,50429.A0A2B4S9T4,50429.A0A2B4SAZ5,50429.A0A2B4SBM3,50429.A0A2B4SD16,50429.A0A2B4SDT6,50429.A0A2B4SF60,50429.A0A2B4SFE1,50429.A0A2B4SG47,50429.A0A2B4SGJ9,50429.A0A2B4SGL4,50429.A0A2B4SGP7,50429.A0A2B4SH14,50429.A0A2B4SH63,50429.A0A2B4SHI5,50429.A0A2B4SJ30,50429.A0A2B4SJV3,50429.A0A2B4SK77,50429.A0A2B4SK95,50429.A0A2B4SLR1,50429.A0A2B4SM89,50429.A0A2B4SNL7,50429.A0A2B4SP28,50429.A0A2B4SQ01,50429.A0A2B4SQM8,50429.A0A2B4SQQ3,50429.A0A2B4SQW3,50429.A0A2B4SR71,50429.A0A2B4SRE5,50429.A0A2B4SSJ1,50429.A0A2B4SSV8,50429.A0A2B4SSZ7,50429.A0A2B4STE1,50429.A0A2B4STV1,50429.A0A2B4STW0,50429.A0A2B4SUF5,50429.A0A2B4SUJ3,50429.A0A2B4SW11,50429.A0A2B4SWD6,50429.A0A2B4SWG9,50429.A0A2B4SX11,50429.A0A2B4SXE7,50429.A0A2B4SXH8,50429.A0A2B4SYF3,50429.A0A2B4SYI5,50429.A0A2B4T1H3,50429.A0A2B4T1L9,50429.A0A2B4T1Z3","Ttc28,Btbd6,ACAN,Tf2-6,TRIM2,trim71,Trim71,Ext2,BTBD6,ilvD,ASTE1,Capn7,ABCC4,TRIM71,GPSM2,Trim2,USP24,cdadc1,NOTCH1,UNC45A,KLHL17,Acan,RPL30,KCTD10,SVEP1,Acot7,ZFAND2B,TGM1,LECRKS5,PXDN,RSPH1,Ptpn9,Map3k7,SNX14,GST,rhot1a,Aste1,Vti1b,rab4b,Rfx6,SGSH,Cnbd2,Hlcs,RERG,MDP1,rsph1,PRDM6,ABCC1,Recql,GRN,SAV1,Tbcb,CNOT11,IMPDH2,CANX,letmd1,Dcp2,Cdc27,ABCD3,Kat8,EIF2D,Lpcat2,ARFGEF1,UBFD1,USPL1,Vps13c,CSMD1,Rerg,Gpsm2,Cdadc1,agtpbp1,Gtf2h3,PNPT1,DROSHA,TRDMT1,SLC30A6,CEP350,Svil,Cadps,tmem147,Ttk,CAPN7,Rps23,IPP,OXCT1,Dmgdh,Tada2a,Abcc1,NPEPL1,Usp19,DYNC2LI1,slc32a1-2,btbd6,Blvrb,BLVRB,PABPN1,POLD2,Usp4,TNPO1,Ccdc17,DNAH3,FOXN3,CTSL,MANBA,PLEKHG7,ABAT,dctn1,GRWD1,WDR77,RECQL,Ubox5,Wdr90,ECT2,Rsph1,SMARCA5,Ttll5,Crebbp,AREL1,CREBBP,mogat2-a,pitrm1,rfx6,Unc45a,Mcee,Bckdhb,Anapc2",2.99e-13,3.46e-10,"Intracellular","salmon"
"COMPARTMENTS","GOCC:0110165",162,15629,50429,"50429.A0A2B4QYN1,50429.A0A2B4QZ85,50429.A0A2B4R138,50429.A0A2B4R2C4,50429.A0A2B4R2Y6,50429.A0A2B4R319,50429.A0A2B4R380,50429.A0A2B4R3E2,50429.A0A2B4R405,50429.A0A2B4R471,50429.A0A2B4R496,50429.A0A2B4R4C7,50429.A0A2B4R4G7,50429.A0A2B4R4T7,50429.A0A2B4R522,50429.A0A2B4R549,50429.A0A2B4R5D8,50429.A0A2B4R5M4,50429.A0A2B4R5R4,50429.A0A2B4R5V2,50429.A0A2B4R5V8,50429.A0A2B4R5W6,50429.A0A2B4R616,50429.A0A2B4R695,50429.A0A2B4R6K9,50429.A0A2B4R6Q4,50429.A0A2B4R6X5,50429.A0A2B4R775,50429.A0A2B4R8E8,50429.A0A2B4R8J1,50429.A0A2B4R9A3,50429.A0A2B4RAA6,50429.A0A2B4RAT5,50429.A0A2B4RB17,50429.A0A2B4RBR9,50429.A0A2B4RC23,50429.A0A2B4RC83,50429.A0A2B4RDG5,50429.A0A2B4RDM3,50429.A0A2B4RDV8,50429.A0A2B4RF53,50429.A0A2B4RF57,50429.A0A2B4RFJ6,50429.A0A2B4RFR0,50429.A0A2B4RFT8,50429.A0A2B4RGC3,50429.A0A2B4RH78,50429.A0A2B4RIM0,50429.A0A2B4RIP8,50429.A0A2B4RJ26,50429.A0A2B4RJ51,50429.A0A2B4RJN7,50429.A0A2B4RKB5,50429.A0A2B4RKU8,50429.A0A2B4RL49,50429.A0A2B4RLL7,50429.A0A2B4RLV1,50429.A0A2B4RMD9,50429.A0A2B4RML0,50429.A0A2B4RMQ7,50429.A0A2B4RMY9,50429.A0A2B4RNC3,50429.A0A2B4RP88,50429.A0A2B4RPN2,50429.A0A2B4RPS2,50429.A0A2B4RPZ9,50429.A0A2B4RQ03,50429.A0A2B4RQ75,50429.A0A2B4RQD3,50429.A0A2B4RQH8,50429.A0A2B4RRA6,50429.A0A2B4RS01,50429.A0A2B4RT00,50429.A0A2B4RT57,50429.A0A2B4RT58,50429.A0A2B4RUK7,50429.A0A2B4RV18,50429.A0A2B4RVT5,50429.A0A2B4RWC8,50429.A0A2B4RWF5,50429.A0A2B4RWM2,50429.A0A2B4RWZ7,50429.A0A2B4RXV8,50429.A0A2B4RYC4,50429.A0A2B4RZN8,50429.A0A2B4RZW4,50429.A0A2B4S0L7,50429.A0A2B4S1G2,50429.A0A2B4S1Q6,50429.A0A2B4S220,50429.A0A2B4S2A9,50429.A0A2B4S2K4,50429.A0A2B4S2Z7,50429.A0A2B4S3Q4,50429.A0A2B4S4C6,50429.A0A2B4S4N9,50429.A0A2B4S4P4,50429.A0A2B4S6M2,50429.A0A2B4S762,50429.A0A2B4S7U6,50429.A0A2B4S7Z7,50429.A0A2B4S818,50429.A0A2B4S846,50429.A0A2B4S8F4,50429.A0A2B4S937,50429.A0A2B4S9T4,50429.A0A2B4S9Z2,50429.A0A2B4SAZ5,50429.A0A2B4SBM3,50429.A0A2B4SCK4,50429.A0A2B4SD16,50429.A0A2B4SDG2,50429.A0A2B4SDT6,50429.A0A2B4SF60,50429.A0A2B4SFD7,50429.A0A2B4SFE1,50429.A0A2B4SG47,50429.A0A2B4SGJ9,50429.A0A2B4SGL4,50429.A0A2B4SGP7,50429.A0A2B4SH14,50429.A0A2B4SH63,50429.A0A2B4SHI5,50429.A0A2B4SJ30,50429.A0A2B4SJV3,50429.A0A2B4SK36,50429.A0A2B4SK77,50429.A0A2B4SK95,50429.A0A2B4SLF6,50429.A0A2B4SLR1,50429.A0A2B4SM89,50429.A0A2B4SNH5,50429.A0A2B4SP28,50429.A0A2B4SQ01,50429.A0A2B4SQM8,50429.A0A2B4SQQ3,50429.A0A2B4SQW3,50429.A0A2B4SRE5,50429.A0A2B4SSJ1,50429.A0A2B4SSV8,50429.A0A2B4SSW9,50429.A0A2B4SSZ7,50429.A0A2B4STB5,50429.A0A2B4STE1,50429.A0A2B4STV1,50429.A0A2B4STW0,50429.A0A2B4SUF5,50429.A0A2B4SUJ3,50429.A0A2B4SVJ3,50429.A0A2B4SW11,50429.A0A2B4SWD6,50429.A0A2B4SWG9,50429.A0A2B4SX11,50429.A0A2B4SX87,50429.A0A2B4SXE7,50429.A0A2B4SXH8,50429.A0A2B4SYF3,50429.A0A2B4SYI5,50429.A0A2B4T0S2,50429.A0A2B4T1H3,50429.A0A2B4T1L9,50429.A0A2B4T1Z3","Btbd6,Svep1,ACAN,Tf2-6,HMCN1,TRIM2,Nlrc3,trim71,Pxdn,Mfge8,Trim71,CELA1,Ext2,BTBD6,ilvD,ASTE1,Capn7,TNR,ABCC4,NLRC3,ZNF862,TRIM71,ANGPTL7,Trim2,USP24,pxdn,Angptl7,cdadc1,NOTCH1,UNC45A,Aig1,THBS2,Acan,RPL30,ARD1,Col6a6,XPO6,SVEP1,Acot7,HTK7,TGM1,LECRKS5,Loxhd1,COL6A3,PXDN,Klhl17,RSPH1,Ptpn9,Map3k7,SNX14,GST,ADAMTS7,rhot1a,Aste1,Vti1b,rab4b,Rfx6,SGSH,Csmd1,Hlcs,Tnr,RERG,MDP1,rsph1,Ca2,PRDM6,ABCC1,Recql,GRN,SAV1,Tbcb,IMPDH2,dbo,CANX,CA2,letmd1,Dcp2,Cdc27,ABCD3,Kat8,Pcsk5,EIF2D,Lpcat2,Lbp,w,LBP,ARFGEF1,USPL1,Vps13c,CSMD1,Rerg,Gpsm2,Cdadc1,ca2,Tmprss6,Sptan1,agtpbp1,Gtf2h3,DROSHA,SLC30A6,Slc23a1,CEP350,Svil,PCSK5,Cadps,tmem147,Pde11a,Ttk,CAPN7,notch1,Rps23,C3,IPP,OXCT1,AOC1,Dmgdh,Tada2a,Abcc1,NPEPL1,Usp19,DYNC2LI1,slc32a1-2,btbd6,Blvrb,BLVRB,trpa-1,PABPN1,POLD2,COL6A6,Usp4,TNPO1,USH1C,DNAH3,FOXN3,CTSL,MANBA,PLEKHG7,dctn1,GRWD1,WDR77,Aoc1,RECQL,SLC13A5,Ubox5,Wdr90,ECT2,Rsph1,SMARCA5,TMPRSS6,Ttll5,Crebbp,AREL1,CREBBP,Scrib,mogat2-a,pitrm1,rfx6,Unc45a,Prdm6,Mcee,Bckdhb,Anapc2",3.49e-13,3.46e-10,"Cellular anatomical entity","salmon"
"COMPARTMENTS","GOCC:0043226",89,7231,50429,"50429.A0A2B4QYN1,50429.A0A2B4R2C4,50429.A0A2B4R4G7,50429.A0A2B4R4T7,50429.A0A2B4R522,50429.A0A2B4R5R4,50429.A0A2B4R6K9,50429.A0A2B4R775,50429.A0A2B4R8E8,50429.A0A2B4RB17,50429.A0A2B4RBR9,50429.A0A2B4RDM3,50429.A0A2B4RFT8,50429.A0A2B4RGC3,50429.A0A2B4RH78,50429.A0A2B4RJ26,50429.A0A2B4RKB5,50429.A0A2B4RL49,50429.A0A2B4RLL7,50429.A0A2B4RLV1,50429.A0A2B4RMD9,50429.A0A2B4RMQ7,50429.A0A2B4RNC3,50429.A0A2B4RP88,50429.A0A2B4RPN2,50429.A0A2B4RPZ9,50429.A0A2B4RQ03,50429.A0A2B4RQ75,50429.A0A2B4RQD3,50429.A0A2B4RQH8,50429.A0A2B4RT00,50429.A0A2B4RT57,50429.A0A2B4RUK7,50429.A0A2B4RV18,50429.A0A2B4RVT5,50429.A0A2B4RWC8,50429.A0A2B4RWF5,50429.A0A2B4RXV8,50429.A0A2B4S0L7,50429.A0A2B4S1G2,50429.A0A2B4S1Q6,50429.A0A2B4S2A9,50429.A0A2B4S2Z7,50429.A0A2B4S4P4,50429.A0A2B4S6M2,50429.A0A2B4S762,50429.A0A2B4S7U6,50429.A0A2B4S818,50429.A0A2B4S846,50429.A0A2B4S937,50429.A0A2B4S9T4,50429.A0A2B4SAZ5,50429.A0A2B4SD16,50429.A0A2B4SF60,50429.A0A2B4SFE1,50429.A0A2B4SG47,50429.A0A2B4SGJ9,50429.A0A2B4SGL4,50429.A0A2B4SGP7,50429.A0A2B4SH14,50429.A0A2B4SH63,50429.A0A2B4SHI5,50429.A0A2B4SJ30,50429.A0A2B4SK77,50429.A0A2B4SK95,50429.A0A2B4SLR1,50429.A0A2B4SNH5,50429.A0A2B4SP28,50429.A0A2B4SQ01,50429.A0A2B4SQM8,50429.A0A2B4SQQ3,50429.A0A2B4SRE5,50429.A0A2B4SSJ1,50429.A0A2B4SSZ7,50429.A0A2B4STE1,50429.A0A2B4STV1,50429.A0A2B4STW0,50429.A0A2B4SUF5,50429.A0A2B4SUJ3,50429.A0A2B4SW11,50429.A0A2B4SWD6,50429.A0A2B4SX11,50429.A0A2B4SXE7,50429.A0A2B4SXH8,50429.A0A2B4SYF3,50429.A0A2B4SYI5,50429.A0A2B4T1H3,50429.A0A2B4T1L9,50429.A0A2B4T1Z3","Btbd6,Tf2-6,Ext2,BTBD6,ilvD,ABCC4,USP24,cdadc1,NOTCH1,RPL30,ARD1,Acot7,PXDN,Klhl17,RSPH1,SNX14,rhot1a,Vti1b,rab4b,Rfx6,SGSH,Hlcs,RERG,MDP1,rsph1,PRDM6,ABCC1,Recql,GRN,SAV1,dbo,CANX,letmd1,Dcp2,Cdc27,ABCD3,Kat8,Lpcat2,ARFGEF1,USPL1,Vps13c,Rerg,Cdadc1,agtpbp1,Gtf2h3,DROSHA,SLC30A6,CEP350,Svil,Cadps,tmem147,Ttk,Rps23,OXCT1,Dmgdh,Tada2a,Abcc1,NPEPL1,Usp19,DYNC2LI1,slc32a1-2,btbd6,Blvrb,PABPN1,POLD2,Usp4,USH1C,DNAH3,FOXN3,CTSL,MANBA,dctn1,GRWD1,RECQL,Ubox5,Wdr90,ECT2,Rsph1,SMARCA5,Ttll5,Crebbp,CREBBP,mogat2-a,pitrm1,rfx6,Unc45a,Mcee,Bckdhb,Anapc2",1.17e-07,4.46e-05,"Organelle","salmon"
